photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,photo_url
190075,Aphonopelma iodius,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,iodius,Desert Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/190075/medium.jpg
190077,Aphonopelma iodius,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,iodius,Desert Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/190077/medium.jpg
190078,Aphonopelma iodius,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,iodius,Desert Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/190078/medium.jpg
58894,Aceria elongata,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Eriophyidae,Aceria,elongata,Crimson Erineum Mite,http://inaturalist-open-data.s3.amazonaws.com/photos/58894/medium.JPG
60206,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/60206/medium.jpg
60197,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/60197/medium.jpg
63596,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/63596/medium.jpg
63597,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/63597/medium.jpg
840,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/840/medium.jpg
18870,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/18870/medium.jpg
67946,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/67946/medium.jpg
91830,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/91830/medium.JPG
125697,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/125697/medium.jpg
22730,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/22730/medium.jpg
157547,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/157547/medium.jpg
162703,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/162703/medium.JPG
165789,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/165789/medium.JPG
165790,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/165790/medium.JPG
174276,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/174276/medium.JPG
175951,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/175951/medium.JPG
178465,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/178465/medium.JPG
179850,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/179850/medium.JPG
179851,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/179851/medium.JPG
184678,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/184678/medium.jpg
184679,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/184679/medium.jpg
187479,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/187479/medium.jpg
191059,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/191059/medium.jpg
191058,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/191058/medium.JPG
191060,Argiope trifasciata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,trifasciata,Banded Garden Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/191060/medium.jpg
64083,Aphonopelma hentzi,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,hentzi,Texas Brown Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/64083/medium.jpg
180734,Aphonopelma hentzi,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,hentzi,Texas Brown Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/180734/medium.jpg
196913,Aphonopelma hentzi,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,hentzi,Texas Brown Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/196913/medium.JPG
63097,Cyrtophora moluccensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Cyrtophora,moluccensis,Dome Web Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/63097/medium.jpg
63416,Cyrtophora moluccensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Cyrtophora,moluccensis,Dome Web Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/63416/medium.jpg
89632,Cyrtophora moluccensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Cyrtophora,moluccensis,Dome Web Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/89632/medium.JPG
89666,Cyrtophora moluccensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Cyrtophora,moluccensis,Dome Web Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/89666/medium.JPG
63401,Nephila kuhli,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Nephila,kuhli,Black Golden Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/63401/medium.jpg
194966,Nephila kuhli,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Nephila,kuhli,Black Golden Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/194966/medium.jpg
63412,Tylorida ventralis,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tylorida,ventralis,Big-bellied Tylorida,http://inaturalist-open-data.s3.amazonaws.com/photos/63412/medium.jpg
63734,Micrathena sagittata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,sagittata,Arrow-shaped Micrathena,http://inaturalist-open-data.s3.amazonaws.com/photos/63734/medium.jpg
159168,Micrathena sagittata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,sagittata,Arrow-shaped Micrathena,http://inaturalist-open-data.s3.amazonaws.com/photos/159168/medium.jpg
63920,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/63920/medium.jpg
2181,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/2181/medium.jpg
74929,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/74929/medium.jpg
76647,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/76647/medium.jpg
76648,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/76648/medium.jpg
78664,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/78664/medium.jpg
92558,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/92558/medium.JPG
145561,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/145561/medium.JPG
185660,Gasteracantha cancriformis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,cancriformis,Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/185660/medium.jpg
63921,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/63921/medium.jpg
1960,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/1960/medium.jpg
2178,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/2178/medium.jpg
15351,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/15351/medium.jpg
20601,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/20601/medium.jpg
72809,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/72809/medium.jpg
97834,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/97834/medium.jpg
91863,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/91863/medium.JPG
153325,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/153325/medium.jpeg
156726,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/156726/medium.jpg
139196,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/139196/medium.jpg
139252,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/139252/medium.jpg
139331,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/139331/medium.jpg
177420,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/177420/medium.JPG
185661,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/185661/medium.jpg
185663,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/185663/medium.jpg
188250,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/188250/medium.jpg
207494,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/207494/medium.jpg
199806,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/199806/medium.jpg
201919,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/201919/medium.jpg
202163,Trichonephila clavipes,Animalia,Arthropoda,Arachnida,Araneae,Nephilidae,Trichonephila,clavipes,Golden Silk Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/202163/medium.jpg
64036,Araneus marmoreus,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,marmoreus,Marbled Orb Weaver,http://inaturalist-open-data.s3.amazonaws.com/photos/64036/medium.jpg
91887,Araneus marmoreus,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,marmoreus,Marbled Orb Weaver,http://inaturalist-open-data.s3.amazonaws.com/photos/91887/medium.JPG
64455,Heteropoda venatoria,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Heteropoda,venatoria,Giant Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/64455/medium.jpg
170153,Heteropoda venatoria,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Heteropoda,venatoria,Giant Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/170153/medium.jpg
180523,Heteropoda venatoria,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Heteropoda,venatoria,Giant Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/180523/medium.jpg
184943,Heteropoda venatoria,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Heteropoda,venatoria,Giant Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/184943/medium.jpg
64456,Leucauge argyrobapta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,argyrobapta,Mabel Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/64456/medium.jpg
68047,Leucauge argyrobapta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,argyrobapta,Mabel Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/68047/medium.JPG
174591,Leucauge argyrobapta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,argyrobapta,Mabel Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/174591/medium.jpg
64634,Mecaphesa asperata,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Mecaphesa,asperata,Northern Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/64634/medium.jpg
155775,Mecaphesa asperata,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Mecaphesa,asperata,Northern Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/155775/medium.JPG
155790,Mecaphesa asperata,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Mecaphesa,asperata,Northern Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/155790/medium.JPG
170338,Mecaphesa asperata,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Mecaphesa,asperata,Northern Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/170338/medium.JPG
66360,Neoscona oaxacensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,oaxacensis,Western Spotted Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/66360/medium.JPG
156552,Neoscona oaxacensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,oaxacensis,Western Spotted Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/156552/medium.jpg
166861,Neoscona oaxacensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,oaxacensis,Western Spotted Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/166861/medium.JPG
184700,Neoscona oaxacensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,oaxacensis,Western Spotted Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/184700/medium.jpg
184701,Neoscona oaxacensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,oaxacensis,Western Spotted Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/184701/medium.jpg
113,Badumna longinqua,Animalia,Arthropoda,Arachnida,Araneae,Desidae,Badumna,longinqua,Grey House Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/113/medium.jpg
114,Badumna longinqua,Animalia,Arthropoda,Arachnida,Araneae,Desidae,Badumna,longinqua,Grey House Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/114/medium.jpg
190268,Badumna longinqua,Animalia,Arthropoda,Arachnida,Araneae,Desidae,Badumna,longinqua,Grey House Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/190268/medium.jpg
310,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/310/medium.jpg
311,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/311/medium.jpg
4212,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/4212/medium.jpg
71795,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/71795/medium.JPG
71797,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/71797/medium.JPG
174236,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/174236/medium.jpg
199372,Thelacantha brevispina,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Thelacantha,brevispina,Asian Spinybacked Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/199372/medium.JPG
591,Tigrosa helluo,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Tigrosa,helluo,Wetland Giant Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/591/medium.jpg
97181,Tigrosa helluo,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Tigrosa,helluo,Wetland Giant Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/97181/medium.JPG
158718,Tigrosa helluo,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Tigrosa,helluo,Wetland Giant Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/158718/medium.jpg
194218,Tigrosa helluo,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Tigrosa,helluo,Wetland Giant Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/194218/medium.JPG
194217,Tigrosa helluo,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Tigrosa,helluo,Wetland Giant Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/194217/medium.JPG
754,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/754/medium.jpg
1989,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/1989/medium.jpg
14809,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/14809/medium.jpg
77882,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/77882/medium.JPG
80922,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/80922/medium.jpg
85252,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/85252/medium.jpg
182023,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/182023/medium.JPG
182025,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/182025/medium.JPG
206533,Atypoides riversi,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,California Turret Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/206533/medium.jpg
1618,Metepeira arizonica,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Metepeira,arizonica,Arizona Labyrinth Orb-Weaver,http://inaturalist-open-data.s3.amazonaws.com/photos/1618/medium.jpg
1621,Metepeira arizonica,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Metepeira,arizonica,Arizona Labyrinth Orb-Weaver,http://inaturalist-open-data.s3.amazonaws.com/photos/1621/medium.jpg
2229,Olios giganteus,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Olios,giganteus,Giant Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/2229/medium.jpg
2232,Olios giganteus,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Olios,giganteus,Giant Crab Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/2232/medium.jpg
2231,Scotophaeus blackwalli,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Scotophaeus,blackwalli,Mouse Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/2231/medium.jpg
2233,Scotophaeus blackwalli,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Scotophaeus,blackwalli,Mouse Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/2233/medium.jpg
2288,Loxosceles deserta,Animalia,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,deserta,Desert Recluse,http://inaturalist-open-data.s3.amazonaws.com/photos/2288/medium.jpg
2289,Loxosceles deserta,Animalia,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,deserta,Desert Recluse,http://inaturalist-open-data.s3.amazonaws.com/photos/2289/medium.jpg
4027,Myrmaplata plataleoides,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmaplata,plataleoides,Red Weaver Ant-mimicking Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/4027/medium.jpg
4214,Myrmaplata plataleoides,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmaplata,plataleoides,Red Weaver Ant-mimicking Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/4214/medium.jpg
5319,Eriophora ravilla,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,ravilla,Tropical Orbweaver Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/5319/medium.jpg
5320,Eriophora ravilla,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,ravilla,Tropical Orbweaver Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/5320/medium.jpg
139417,Eriophora ravilla,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,ravilla,Tropical Orbweaver Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/139417/medium.jpg
199803,Eriophora ravilla,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,ravilla,Tropical Orbweaver Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/199803/medium.jpg
5491,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/5491/medium.jpg
5492,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/5492/medium.jpg
68836,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/68836/medium.jpg
68841,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/68841/medium.jpg
94327,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/94327/medium.jpg
130525,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/130525/medium.jpg
130526,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/130526/medium.jpg
145548,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/145548/medium.JPG
154847,Leucauge venusta,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,venusta,Orchard Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/154847/medium.JPG
